,seed,method,v,target_tree_size,rmse,mae
322,3,xgboost,0.08,1,75.92029714767482,52.86843561922024
323,3,xgboost_naive_transfer,0.08,1,78.1096519676547,57.16506051060731
324,3,xgboost,0.08,2,76.59797932678391,53.18093015481375
325,3,xgboost_naive_transfer,0.08,2,78.22833753156074,56.94989300057759
326,3,xgboost,0.08,3,77.03620273472661,53.31719134949263
327,3,xgboost_naive_transfer,0.08,3,77.72936779442944,56.82041001879875
328,3,xgboost,0.08,4,81.38821754118058,56.18051290424543
329,3,xgboost_naive_transfer,0.08,4,78.94987899383803,57.71674943980988
330,3,xgboost,0.08,5,82.42859212735206,56.773119867908335
331,3,xgboost_naive_transfer,0.08,5,78.72746426192484,57.61467672962041
332,3,xgboost,0.08,6,84.19814828329254,58.500740668241896
333,3,xgboost_naive_transfer,0.08,6,80.55654522477526,58.85020028401339
334,3,xgboost,0.08,7,84.71939716365212,58.942548286815544
335,3,xgboost_naive_transfer,0.08,7,81.47699412162511,58.876190298627165
336,3,xgboost,0.1,1,75.86917730692464,52.834416213063356
337,3,xgboost_naive_transfer,0.1,1,78.16712186084735,57.26755219365244
338,3,xgboost,0.1,2,76.40331506378145,52.89421401697793
339,3,xgboost_naive_transfer,0.1,2,78.74870132173237,57.364732040653365
340,3,xgboost,0.1,3,77.35935442241653,53.23424209792694
341,3,xgboost_naive_transfer,0.1,3,78.2134772598056,56.8446687156072
342,3,xgboost,0.1,4,80.78702518844148,56.0401445216271
343,3,xgboost_naive_transfer,0.1,4,78.98144315974476,57.86865147191507
344,3,xgboost,0.1,5,82.45824828867062,56.860888662766236
345,3,xgboost_naive_transfer,0.1,5,79.9191718680403,58.22089143554524
346,3,xgboost,0.1,6,84.31639491039158,58.11371994549204
347,3,xgboost_naive_transfer,0.1,6,81.5155553364079,59.21969419718446
348,3,xgboost,0.1,7,85.28677204589776,59.5626418185612
349,3,xgboost_naive_transfer,0.1,7,81.37538771730335,58.924975822040345
350,3,xgboost,0.12,1,76.19782557045683,53.226891467069564
351,3,xgboost_naive_transfer,0.12,1,78.69697648351723,57.656609619434114
352,3,xgboost,0.12,2,75.87119243037401,52.485699020671525
353,3,xgboost_naive_transfer,0.12,2,79.83175865454952,57.84916704747972
354,3,xgboost,0.12,3,78.17999203755618,54.21121869011571
355,3,xgboost_naive_transfer,0.12,3,78.16514475176706,56.948363454591124
356,3,xgboost,0.12,4,81.10529934510916,55.94861401362007
357,3,xgboost_naive_transfer,0.12,4,79.06016398649187,57.3117459075482
358,3,xgboost,0.12,5,82.20656078601593,56.65365095693226
359,3,xgboost_naive_transfer,0.12,5,81.1093179272568,58.99995048708136
360,3,xgboost,0.12,6,83.87480591625186,58.24788928457753
361,3,xgboost_naive_transfer,0.12,6,81.14012563932113,59.08212882991422
362,3,xgboost,0.12,7,84.47164397237553,58.602885066939116
363,3,xgboost_naive_transfer,0.12,7,82.64977557544117,59.87729032932183
364,3,xgboost,0.15,1,75.85084326756261,53.08275331274468
365,3,xgboost_naive_transfer,0.15,1,79.02286586493204,57.44293208496459
366,3,xgboost,0.15,2,76.55907649686931,52.838111819778426
367,3,xgboost_naive_transfer,0.15,2,80.18808709255025,58.3008628145479
368,3,xgboost,0.15,3,77.08611317929095,53.14212890895909
369,3,xgboost_naive_transfer,0.15,3,78.8866728782216,57.40556426993489
370,3,xgboost,0.15,4,82.27622229481517,57.05456799649968
371,3,xgboost_naive_transfer,0.15,4,80.35808142648635,58.70722159549118
372,3,xgboost,0.15,5,82.75630066074952,56.782768837384815
373,3,xgboost_naive_transfer,0.15,5,81.34883599945697,58.7254570156566
374,3,xgboost,0.15,6,84.89147021075331,58.39855166587634
375,3,xgboost_naive_transfer,0.15,6,82.6600429318821,60.07544953365146
376,3,xgboost,0.15,7,84.37875951522328,58.54605620456187
377,3,xgboost_naive_transfer,0.15,7,82.47902811251583,59.84734506784291
