,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
147,2,Hgv,380,TradaBoostR2,30,0.5,1,2.443100333428762,1.809254217509244,2.436986046858844,1.7787964930093312
148,2,Hgv,475,TradaBoostR2,30,0.1,1,2.245339151163147,1.562472328177962,2.129160011956108,1.5705530545702804
149,2,Hgv,190,TradaBoostR2,30,0.5,2,2.7171672795789084,1.984696125395284,3.319759547313552,2.120927603454181
150,1,Hgv,855,TradaBoostR2,30,0.1,1,2.349237733084525,1.759507490742759,2.340590347165564,1.7296610291291707
151,1,Hgv,190,TradaBoostR2,30,0.5,2,4.631716385008836,2.991928861287863,5.235222306756696,3.30281688569389
152,1,Hgv,570,TradaBoostR2,30,0.1,2,2.586977039900407,1.7932994434188705,2.48161857334293,1.7937895942744744
153,1,Hgv,475,TradaBoostR2,30,0.1,2,2.4532829598620016,1.7282537877683068,2.498999332496543,1.7818952014814973
154,1,Hgv,665,TradaBoostR2,30,0.5,1,2.7111617142308484,2.077925286613888,2.7426604631648264,2.098613636659686
155,1,Hgv,760,TradaBoostR2,20,0.5,2,2.553359541892048,1.914349627029469,2.657694646609468,2.029351299203087
156,1,Hgv,285,TradaBoostR2,30,0.5,2,3.4106111100774497,2.397359165405495,3.69259136028126,2.3549868060288386
157,1,Hgv,950,TradaBoostR2,20,0.1,2,2.207715355513587,1.6022275267576205,2.124541295965296,1.5699605252524442
158,1,Hgv,570,TradaBoostR2,30,0.5,1,2.777066160300111,2.144771836846709,2.8071464956690635,2.198449877767261
159,2,Hgv,380,TradaBoostR2,30,0.5,2,2.528609091108053,1.857855539624361,2.559991550413013,1.8776142265298597
160,1,Hgv,950,TradaBoostR2,20,0.5,1,2.807666564414846,2.185487153074385,2.762567524771406,2.117347186814737
161,1,Hgv,475,TradaBoostR2,30,0.5,1,2.882264544546359,2.210148394925529,3.1644883960876835,2.3205988154432635
162,1,Hgv,760,TradaBoostR2,30,0.1,1,2.2828850920882195,1.7024818649298246,2.2936219557023665,1.674789887277844
163,2,Hgv,475,TradaBoostR2,30,0.1,2,2.3468203379643726,1.58570480098332,2.179522490145844,1.59313737307192
164,1,Hgv,665,TradaBoostR2,30,0.5,2,2.564415396738744,1.890771281635933,2.601581883202481,1.9359220932827512
165,1,Hgv,855,TradaBoostR2,30,0.1,2,2.335043176599127,1.6995499348419865,2.3435091764270406,1.716335813687249
166,1,Hgv,950,TradaBoostR2,20,0.5,2,2.641237704690232,1.9553718776123257,2.492897808208329,1.8755355760028272
167,1,Hgv,570,TradaBoostR2,30,0.5,2,2.550906440675525,1.865962045525312,2.537978532326829,1.908297148647808
168,2,Hgv,475,TradaBoostR2,30,0.5,1,2.816907526301019,2.0972186529105734,5.521434877129143,2.237436295579842
169,1,Hgv,855,TradaBoostR2,30,0.5,1,2.749913524593726,2.1340915995605183,2.7592930547083645,2.1224098959061104
170,1,Hgv,475,TradaBoostR2,30,0.5,2,2.7139245798452394,2.0117295801509667,3.096518459739124,2.212785735891228
171,1,Hgv,760,TradaBoostR2,30,0.1,2,2.242578310748068,1.645980130886324,2.3503906075542846,1.7050895712690115
172,1,Hgv,950,TradaBoostR2,30,0.1,1,2.356704433779285,1.774861160438801,2.323465055683153,1.7078234660978695
173,1,Hgv,760,TradaBoostR2,30,0.5,1,2.723917655189558,2.0972795057960525,2.7419722981211856,2.085156393663573
174,2,Hgv,475,TradaBoostR2,30,0.5,2,2.6729845235570444,1.913462101199756,2.415434940493611,1.765298022149436
175,1,Hgv,855,TradaBoostR2,30,0.5,2,2.455565947568448,1.8726202914684835,2.548872788544878,1.9156461475862627
176,1,Hgv,950,TradaBoostR2,30,0.1,2,2.269220832849893,1.679046237907908,2.231044222580046,1.6506758040189202
177,1,Hgv,760,TradaBoostR2,30,0.5,2,2.3709284204904018,1.8071892557640168,2.5012016604334164,1.8558681163443431
178,1,Hgv,950,TradaBoostR2,30,0.5,1,2.883769329056874,2.190869356394485,2.674574153144455,2.060498231256321
179,1,Hgv,950,TradaBoostR2,30,0.5,2,2.4790695127746853,1.8823364378695395,2.440430244064549,1.840475382730676
180,2,Hgv,570,TradaBoostR2,10,0.1,1,2.0496692964004684,1.4372010676663725,2.060262453251662,1.5318237022503398
