,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,5,100,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7387943237831966,1.3763804542342886,1.7037964958959777,1.3695524376299981
0,5,100,6,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.8233553948897334,1.4361965550916715,1.7826249685391293,1.4191004651449024
0,4,300,7,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.2605290322548708,0.9874765177398591,1.2935897198294963,1.0189203481723745
0,5,100,2,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.8065407252141703,1.4373741144528953,1.7885866079890889,1.4377967729590808
0,5,100,4,LSTransferTreeBoost,0.1,2,2,0.01,0.9,2.0031382632174015,1.592603859793413,1.9602395226805613,1.556618143499998
0,5,100,2,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.882232234489701,1.4921300485920908,1.846198617178793,1.4619707242805549
0,4,300,7,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.2276516295285953,0.9633751383212402,1.2544018943991477,0.9910858189793056
0,4,300,10,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.254520473842183,1.0041251441053218,1.3078204160310383,1.0249228279466043
0,5,100,4,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9483621136536093,1.5430928320272237,1.913954206517207,1.516528863529572
0,5,100,2,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.870156454526315,1.4819355535683776,1.8292236622267526,1.4514183889972079
0,5,100,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9230708647406867,1.5231212969138916,1.8890766638153695,1.4889197927602944
0,4,300,8,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.2204776295523463,0.9487779569544548,1.255255457860933,0.9873774321881591
0,5,100,6,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.843872844974346,1.4516881471954741,1.7915160707217284,1.4207354228740119
0,5,100,2,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.75066770650903,1.374955401867873,1.7198921246055554,1.3662072666835665
0,4,300,9,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.213626378045206,0.9588536817174388,1.267052683994477,0.9915406857960184
0,4,300,10,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.2148760773891445,0.9703972491127725,1.2717038739831141,1.0026083491636006
0,5,100,5,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.8002383558060402,1.4229858035917053,1.773678559185668,1.4202294916982898
0,5,100,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.7798087842165344,1.402058228575449,1.7573958548963715,1.4074177480296421
0,5,100,6,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.9126037653437995,1.5121636965686038,1.8827869504625725,1.4969742437477782
0,4,300,9,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.2536661664791866,0.9998901744055158,1.3005619744202725,1.020295679691775
0,5,100,2,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.7746979802153027,1.39937187876083,1.7394560661256817,1.3811652147767324
0,5,100,5,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.9321322310067535,1.5301911206418424,1.9032703538123004,1.5208278904134096
0,5,100,6,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.9251740748874087,1.5194811716114698,1.8814351930501159,1.4982704397798738
0,4,300,8,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.2469255949324012,0.9827212612903479,1.3062751150754777,1.0292189479611358
0,5,100,7,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7572140093533335,1.3880965278477129,1.7244611153275347,1.3804291677611735
0,4,300,9,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.2475042710966724,0.9946576351907898,1.296558777398831,1.0156199529664618
0,5,100,2,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.7267505160427317,1.3598246242213983,1.7006324362592318,1.353623700183618
0,4,300,8,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.8881082859507194,1.5796038940566732,1.9120784628008716,1.5907230096048135
0,4,300,9,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.2671319727099033,1.0019645858247705,1.3357341608224746,1.045412684236915
0,5,100,2,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7407724527336728,1.3656076932690482,1.702917940109593,1.3520428008917207
0,5,100,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7419158326048525,1.37208649570839,1.7121043982684732,1.3664248056928148
0,5,100,5,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.8963308081430117,1.4983399869660365,1.8623723396658374,1.476687949368799
0,5,100,2,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.8366792568090968,1.4508648157684174,1.7843715806628355,1.4125527909752766
0,5,100,6,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.002502348444638,1.5760963316778065,1.9983806660396044,1.611889016351712
0,5,100,5,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.9219170837575,1.5185968251803017,1.8965836309358648,1.5101490152144623
0,5,100,2,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.8431512438685977,1.4558336201129147,1.7936112276890588,1.426357079277311
0,5,200,1,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.4338318616461543,1.142169486160707,1.3962027409854079,1.1307694825782673
0,4,300,9,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.2404378232650222,0.9803382336355978,1.313143047108374,1.0342342550499746
0,5,100,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.8583076921772135,1.4789036131700204,1.838999513922075,1.4704492053068452
0,4,300,8,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.1686257568344771,0.9207956872801853,1.2249709882035529,0.9546345172337409
0,5,100,2,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.8639946067732316,1.4743042112687064,1.827916189466056,1.4531463417525456
0,4,300,9,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.2450043782829063,0.9881107854570834,1.3103288816094574,1.0315092883329606
0,5,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5215207253863992,1.2096068055160938,1.5252676493405344,1.237035843149884
0,5,100,5,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.9017409128954683,1.5046373302480651,1.883512920513646,1.4981501907496846
0,4,300,10,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.239169700196526,0.9826841823065743,1.2940211000917246,1.0127768577012604
0,5,100,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8817760580769118,1.492527122624794,1.8355608950765727,1.449542367925805
0,4,300,9,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.2317563773582718,0.9760303632941258,1.2993922264494706,1.0198255550091913
0,5,100,7,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.7684803310763408,1.3988486631354786,1.7320355887753485,1.3873432533249859
0,5,100,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.829351472897626,1.4534692915686833,1.7986986515537315,1.4394001429927161
0,5,100,6,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.0636059357856795,1.6291561694648176,2.0575922724635802,1.66478528047851
0,5,100,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.9193676922399152,1.5177716526871945,1.9029021652539901,1.5251512366492803
0,4,300,8,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.2316347767235236,0.9622927358629106,1.285673195810355,0.9983753177969925
0,4,300,9,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.250954798441906,0.9893974759889826,1.3235155553399034,1.035215740288285
0,5,100,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.9393845264699718,1.5413917807503672,1.9116417916486579,1.5230946119767712
0,5,100,6,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.9692578428995524,1.5814020140748986,1.9643736371879725,1.5991750649426748
0,4,300,8,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.226245112171988,0.9745922462498996,1.269172997222585,0.9950168276156914
0,5,100,5,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.017642980011002,1.5391969937395684,1.9956208156568007,1.566536145875109
0,5,200,1,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.4736205687049273,1.1760659583281967,1.4248155635322357,1.158667958972877
0,4,300,9,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.3665986145792461,1.097692097831637,1.3974342657509522,1.0936510579905168
0,5,100,7,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7873037153923474,1.4111912531819113,1.7558730019769389,1.3950678757701371
0,5,100,6,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.109856435719836,1.7153678957003589,2.1065610774353165,1.7312416371123454
0,5,100,3,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.776281644491111,1.4059119232025685,1.7451104097769896,1.4041086793402864
0,4,300,8,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.2231351154679369,0.9695048111457968,1.2676191341085157,0.9955477350313197
0,4,300,10,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.315419187796787,1.0569305281516463,1.3288948893864971,1.0435497043951563
0,5,100,6,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.0462734085634273,1.6326103733171808,2.029023013950153,1.6465999841736274
0,4,300,9,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.264871140232828,1.0132750146945453,1.3213982361288852,1.0343599441683127
0,4,300,8,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.2349445484844415,0.9729793797690907,1.2707344609701996,1.0080542051580192
0,5,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5787542724079597,1.2488511508451174,1.5730322071619938,1.2838445339617424
0,5,200,2,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.4886719912751494,1.1837911913967678,1.4899035941051124,1.2129671737050485
0,5,100,3,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.7736997859091883,1.4059549935594524,1.7411399547841147,1.4045270391242506
0,4,300,8,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.2219895943730177,0.9591828535790857,1.2622186851722714,0.9991111006472205
0,4,300,9,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.2714612555388598,1.012397135331422,1.3270889523817975,1.0381868819199545
0,5,100,6,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.0470843625490347,1.5481215733393219,1.9856200815080747,1.5236952637177104
0,5,100,3,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.7912767982807438,1.4135003378248807,1.7574606731306808,1.4066865371365742
0,5,200,1,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.5319929802404024,1.218280164814329,1.5312652082178297,1.2251130146245364
0,4,300,9,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.2128272718775974,0.9638759252495929,1.2717458475680634,1.0037176859391364
0,5,100,7,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.778781950475473,1.4024498937206686,1.746832434061421,1.3894097624031405
0,4,300,8,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.1883521409869997,0.9357614246564487,1.2524655981822506,0.9795504732938887
0,5,100,6,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.8992711744420299,1.504070627161269,1.8644182607696504,1.48291803641706
0,4,300,8,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.2468085964718472,0.9826574057560625,1.2932046584841779,1.0186042102465114
0,5,100,3,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.779081042075866,1.404801687088451,1.7444968816227542,1.4015650169238028
0,4,300,9,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.3006579170368109,1.0278312367424731,1.350217806234193,1.0662963923233184
0,5,100,5,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.0227119759662733,1.5055718948981005,1.9707400851294792,1.5177484280115165
0,5,100,3,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.8361979923397984,1.4588944756595166,1.8154255944005044,1.4608192935494353
0,5,100,7,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.8638531537151874,1.4668453247975803,1.818061113516479,1.4504924467083524
0,5,100,6,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.970125590074368,1.5654798659379592,1.9571151819904897,1.5800127830417696
0,4,300,9,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.1954564183698995,0.9410093592649974,1.270153719081238,0.9943189944474732
0,5,100,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.786427815601611,1.423210626275791,1.7600676654089569,1.4142639764747218
0,4,300,9,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.2264451359260995,0.963955996736534,1.3007114519622245,1.027241305066537
0,5,100,5,LSTransferTreeBoost,0.05,2,1,0.05,0.5,2.0136854975261276,1.6225611845500196,2.004228037100241,1.6347668055857247
0,4,300,8,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.2358738889282876,0.9706624400787383,1.2790522522960326,1.0009284702472632
0,5,100,3,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.8920452072259109,1.4915863625894628,1.8441060768151907,1.4615496456700576
0,5,100,6,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.7350504300922935,1.375501059285243,1.704512586488644,1.36279814625742
0,5,100,3,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.86799374923874,1.4811252099722698,1.831838927177871,1.4574554171337886
0,5,100,7,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.8697410154304,1.4733578642114562,1.8233792298034588,1.455593399425045
0,5,100,5,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.1047332114917814,1.7081472258549202,2.0886880503237117,1.7077002875264238
0,4,300,10,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.2266853274915128,0.9704151148872823,1.2677403253895365,0.9957279429259102
0,5,200,2,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5458424204787569,1.2268479815333444,1.5123395142265592,1.2301485314891734
0,5,100,7,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.9153366568862396,1.5130541112476712,1.8904198707417295,1.5099470419845722
0,5,100,3,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.7310086393637802,1.365080167544094,1.7049791030497952,1.3672705669282363
0,5,100,5,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.0967171101710176,1.6419365565492035,2.0600269156229616,1.6256775929245155
0,5,100,6,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.7522885887541366,1.3891976718023078,1.7174590485994699,1.3768812922540983
0,4,300,8,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.3060331975058903,1.0334256933091994,1.3337698705688992,1.0415643586228525
0,5,100,7,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.8979543974613573,1.497082937506231,1.8622936252414404,1.484272314795553
0,5,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.456866234177445,1.1623335351883726,1.4686167114893538,1.189317413042089
0,4,300,8,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.58972297259626,2.255441780528929,2.5520367505899175,2.1930093714725203
0,5,100,6,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.7551245687386348,1.385987956605853,1.7210815684883523,1.3712775987415307
0,5,100,9,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.8529406593603863,1.4844620040804033,1.822741545702216,1.4653987315869235
0,5,100,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.788265265770898,1.4121714526113265,1.766213650674487,1.4300359783079821
0,5,100,5,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.1221073780784705,1.6136209207102046,2.0555937534739757,1.5800554096034485
0,4,300,8,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.2255477266053936,0.9622659660119444,1.268787011330931,0.9910483976152346
0,5,200,1,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.4472598616579384,1.159110113403242,1.4227810309176,1.149710103539882
0,5,100,6,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.7493539558899094,1.3830925924871413,1.708312534694621,1.3619832561148975
0,5,100,3,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.7367880202630206,1.3673718100549954,1.704405994383162,1.3629445969719778
0,5,100,5,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.9382259711412648,1.5313183802642052,1.9091967233828933,1.524346923154843
0,5,100,6,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.8483578196520076,1.4561759142887445,1.7988338040913607,1.4295122446497845
0,4,300,8,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.2148985475678509,0.9550728553055119,1.2433904236399023,0.978582851329108
0,5,100,3,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7373256312906966,1.3701054344323151,1.7117625238479204,1.3744439962698738
0,5,100,5,LSTransferTreeBoost,0.05,2,2,0.05,0.9,2.012406337581494,1.6014548992283453,1.994245316552825,1.6032303770043017
0,5,100,6,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.8356402530491194,1.44662558427608,1.7852786538569534,1.4232174183424113
0,4,300,8,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.2659109455590754,0.9939874063075838,1.301416875391423,1.0258270419310318
0,5,100,3,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.847749504517734,1.465076752741676,1.8168810129516415,1.4575114046366897
0,5,100,6,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.8617469456405942,1.4701524550820129,1.8168145174377905,1.44491311940565
0,5,100,7,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.760277163010709,1.398420282894386,1.7190036438297516,1.3787739564879486
0,5,100,6,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9047940241833186,1.506140602847103,1.860788966170327,1.480097572631946
0,4,300,8,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.2429242936373741,0.9793046034412368,1.2921626152631838,1.0169116378488916
0,5,100,5,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.7914999946271661,1.4122594948064215,1.7723174310075456,1.423892421007044
0,5,100,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.8612432988884449,1.4703422175140777,1.8255894118778275,1.4531371076214932
0,5,200,1,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.4172247590985791,1.1210499362934616,1.3856842470542827,1.1012848332553127
0,4,300,10,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.2272576591456241,0.9732449301467065,1.2734291831842717,0.998286310913757
0,5,100,3,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.8941454084486333,1.5018667350997388,1.863492699379834,1.4791662690987555
0,4,300,8,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.1968419847825218,0.937122875176646,1.235290366062723,0.9798202216226566
0,5,100,6,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0444542680610205,1.5559882324839052,2.0142011457513402,1.5827706539624669
0,5,100,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8640299587277807,1.4778312848175543,1.8317896393384185,1.4625000301281963
0,5,200,2,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.4607243166190629,1.1679498389752134,1.4697220723079736,1.19229426567082
0,5,100,9,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.8310890357709364,1.464390042533314,1.7999282753243266,1.448658983116994
0,5,100,5,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.7962544211366183,1.418251384887854,1.7725720369987936,1.423915545694386
0,5,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.4754948411604736,1.177886738616616,1.486854964895845,1.2040836096567609
0,5,100,6,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.0946724174474927,1.5488818048868733,2.036348009298283,1.5540233351508146
0,4,300,10,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.2559620625990608,0.9987969444311225,1.2959642257692028,1.0318906570455844
0,5,100,6,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.006430060390439,1.6194522219329948,2.0070911281195802,1.6459552633926655
0,5,100,5,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.8018289927732702,1.4204088696610697,1.7812871112242552,1.428842692687721
0,5,100,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0719099978205424,1.6884899008265528,2.0822836584550926,1.716274165265277
0,5,200,1,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.3350183308806296,1.0592061932133976,1.305845696671087,1.0421372672454123
0,5,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,2.056538600905819,1.595857341094542,2.0158526246461412,1.5948830351167855
0,5,100,7,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7640697029356607,1.4055903595018298,1.7161459847430816,1.3816942449550143
0,5,100,5,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.7992940971549358,1.4195727686676054,1.7731476438798388,1.4184806854098013
0,5,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,2.0813358007224094,1.571820964282359,1.9987509974999393,1.5320736506550283
0,5,100,5,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.8757488248503646,1.47694332465876,1.8410131510873737,1.467325693731091
0,5,100,8,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7901248504979281,1.419725748349973,1.7546669507022286,1.3971688394502526
0,5,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9491313708036682,1.5350064972363238,1.9138520034943347,1.5268704358628602
0,5,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.477159704523428,1.1645515062857903,1.4583015928195053,1.1588201706763859
0,5,100,9,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7743555161511677,1.404090913589911,1.738109513460453,1.383554481562511
0,5,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,2.0526797490223485,1.642067092988032,2.0387186888923887,1.6493552910720612
0,5,100,5,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.8655610523814978,1.4755195841036453,1.8322660427607058,1.4512062958437408
0,4,300,10,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.2191266019008902,0.9687521056882092,1.2641760157740254,1.0028417590930014
0,5,100,5,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.926702357625145,1.5196758783100786,1.8883187028258164,1.4925731833796052
0,5,200,1,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.4088382346925128,1.1072528475409529,1.3777198430640551,1.0843121665573972
0,5,100,5,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.8960885459059555,1.4941540355236484,1.8651485789650648,1.4850119152430552
0,5,100,7,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.7699779877995239,1.400907288209488,1.7364949238411167,1.3833006082985368
0,4,300,10,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.259296887740801,1.0045513578915017,1.306525802017409,1.0380760534957574
0,5,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5140626081251705,1.1979819814594521,1.529727575508319,1.2440433421044468
0,5,100,5,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0729376820252052,1.5213348962117574,2.008171594268561,1.5300261586167285
0,5,200,2,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.4649855681665078,1.1707308467478483,1.4730498634841949,1.197800053608378
0,5,100,9,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.7822421482791164,1.4137409178957632,1.7476693666038463,1.391262161748385
0,5,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4950601293495975,1.1829718685849084,1.477476888083379,1.1911047634862717
0,4,300,10,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.2421094957029022,0.9862970636568723,1.2819055150425773,1.0225156504178472
0,5,100,5,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.10336971623044,1.5264553591135572,2.0266100388253387,1.5195578624550719
0,5,100,7,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7644726687298629,1.3980418775272863,1.7322362118383516,1.3843344453467112
0,5,200,1,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.3795586573801333,1.087928533370646,1.3534642279934421,1.0715368272128571
0,5,100,9,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.9279525896143337,1.5215625707835507,1.8759521129292283,1.4967358613530124
0,5,100,5,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.154102978188798,1.739490460185417,2.168290882321853,1.7752836457544463
0,5,200,4,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.443075547027227,1.1343716036183165,1.4269645279400855,1.1286322875177413
0,5,100,8,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.8222441953486794,1.4437613482590324,1.7759110252073074,1.4111035786134363
0,5,100,5,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.173457443092547,1.7711466682140913,2.1749729109159994,1.7887877940380346
0,4,300,10,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.220826534362809,0.9682111303814347,1.262475533064061,0.9902011543726
0,5,100,7,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.8876428880244978,1.4874652929283207,1.8442617098639387,1.4668371249168985
0,5,100,5,LSTransferTreeBoost,0.1,2,2,0.01,0.5,2.0986719432243124,1.58986639459138,2.0383373280753414,1.5661450953398903
0,5,100,9,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.9522603576922,1.5579173591228157,1.9168251093247666,1.5426499842382413
0,5,200,1,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.449848833134082,1.1471445914234535,1.421901022408452,1.1637793746619736
0,5,200,1,LSTransferTreeBoost,0.1,1,1,0.01,0.9,4.348570302582216,3.573792526970635,4.332981276584824,3.54020625361822
0,5,200,2,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4042375404566674,1.108412412037094,1.404432488660363,1.1137820405307899
0,5,100,5,LSTransferTreeBoost,0.1,2,2,0.01,0.9,2.178199580541301,1.5996557521697874,2.066884816477769,1.5439007869214874
0,5,100,9,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.8891262336916204,1.49122197909257,1.8484341506749702,1.4785362571449467
0,5,200,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.4996123840847233,1.1899705552247026,1.4980433311541261,1.2173090922916516
0,5,100,5,LSTransferTreeBoost,0.1,2,2,0.05,0.5,2.134560866480569,1.715125848671499,2.1263061389676428,1.7196259348621536
0,5,100,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,2.162200618723478,1.6953769098377438,2.1496683585668266,1.720427772458061
0,5,100,8,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.7916772013954958,1.412404679839226,1.763975446901395,1.4048790815078678
0,5,100,7,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.9095568067091584,1.5079857538540136,1.8638087410876116,1.4845830266596203
0,5,200,4,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4295277244518316,1.1309240793003765,1.423514104751472,1.133977579249366
0,5,100,9,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.8879171705718862,1.4899652529399008,1.8477860624026914,1.4790382627941476
0,5,200,1,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.4676115096141522,1.1707571407978303,1.4734072746632756,1.1970968535053241
0,5,100,7,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.9290314354243265,1.5198757500489788,1.880163435067799,1.4973398596769945
0,4,300,10,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.2045612556370262,0.9507512630409181,1.249615150190974,0.9805381841557188
0,5,100,9,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.9283906515665914,1.5762503953729419,1.8910188169307374,1.5285816346253605
0,5,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.547851915719141,1.2192052569060414,1.5319506658025261,1.245319675022039
