,seed,target_column,train_size_,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Dgv,475,TradaBoostR2,30,0.1,4,13.15913375596338,6.989728020406785,12.574974577548758,6.565501150541124
0,2,Dgv,190,TradaBoostR2,30,0.5,1,10.286837102984183,7.807040010115791,10.332715227386293,7.551839535928989
0,3,Dgv,190,TradaBoostR2,30,1.0,1,12.767940809301576,9.232789416096214,13.529163736427147,9.036395352888116
0,1,Dgv,760,TradaBoostR2,20,0.5,3,8.764116627006281,5.857734718551,8.511606152765081,5.650077398047459
0,2,Dgv,570,TradaBoostR2,20,1.0,5,9.179409783071124,6.227498152203144,9.82897014933971,6.404571381450348
0,1,Dgv,95,TradaBoostR2,40,0.1,2,11.012649968866148,7.597779144323916,11.836210362084993,7.300946108868826
0,2,Dgv,855,TradaBoostR2,10,1.0,4,8.60900950205333,5.62708548339243,9.042226654565917,5.918684327672004
0,3,Dgv,285,TradaBoostR2,30,1.0,1,15.338528415502203,10.13598499126467,13.443895463362177,9.395418158931983
0,1,Dgv,665,TradaBoostR2,20,1.0,3,9.778925061789034,6.562926330378743,8.69010114631881,5.949102865208415
0,1,Dgv,285,TradaBoostR2,30,0.5,5,15.813570800149154,10.483909210628964,16.604520987067662,10.250777507203464
0,2,Dgv,95,TradaBoostR2,30,0.5,3,172.56600997735578,23.582555308606352,76.17696254270373,22.408812393166354
0,2,Dgv,760,TradaBoostR2,20,0.5,4,8.202245989175426,5.32593972328125,7.631579163313456,5.356595245982872
0,2,Dgv,380,TradaBoostR2,30,0.1,2,39.26735638927395,7.535183320720776,10.244581453391298,5.792866732090626
0,1,Dgv,855,TradaBoostR2,20,0.5,4,8.872414485852184,5.993458563105444,8.295089778420197,5.538442197752351
0,2,Dgv,570,TradaBoostR2,30,0.1,1,8.464920482335229,6.199484124826342,8.119943948792177,5.792388156885063
0,2,Dgv,950,TradaBoostR2,20,0.1,5,48.514678190464146,9.618913745277908,15.605328654707318,8.267626835232216
0,2,Dgv,475,TradaBoostR2,20,1.0,3,8.208600466132873,5.851906476587654,8.33894545087152,5.698750795912475
0,2,Dgv,190,TradaBoostR2,30,0.5,2,9.533670538337,6.69585714021327,9.781748544594377,6.7272117137482095
0,3,Dgv,475,TradaBoostR2,20,1.0,5,15.370734587062207,7.831161803071231,11.386357881096298,7.239611441245211
0,3,Dgv,95,TradaBoostR2,30,1.0,5,60.61556083123764,16.594450550390704,28.888321482082613,14.025941424260479
0,1,Dgv,950,TradaBoostR2,20,0.5,5,8.96319427352031,6.0646437785098,8.080656041561916,5.336413486824014
0,1,Dgv,285,TradaBoostR2,30,1.0,1,9.016255382759285,6.266624997595604,8.577678700954868,6.305081286920714
0,3,Dgv,190,TradaBoostR2,30,1.0,2,37.864226828055806,13.769861001172778,23.60555605404287,11.067610958724622
0,3,Dgv,380,TradaBoostR2,30,0.5,5,10.88368793325682,6.9651167177956514,11.242753845655054,7.393892748985984
0,1,Dgv,190,TradaBoostR2,30,0.5,5,24.672608895240646,13.648934929651922,25.822607814377093,12.743403388611583
0,1,Dgv,570,TradaBoostR2,20,1.0,5,26.421671756850625,12.391108836831796,19.709562686995525,11.593069990509248
0,2,Dgv,950,TradaBoostR2,20,0.5,1,9.612042314997325,7.410813513672894,9.255459517509873,6.993258642182165
0,3,Dgv,285,TradaBoostR2,30,1.0,2,22.40003360582108,10.632613182000597,21.92040717566048,10.462943020989176
0,2,Dgv,855,TradaBoostR2,10,1.0,5,8.61066521892695,5.558087984013241,8.588552158347644,6.007644558220224
0,1,Dgv,950,TradaBoostR2,20,1.0,1,9.780360519988859,7.5538229783766635,9.22775114838695,7.072169624629772
0,3,Dgv,475,TradaBoostR2,30,0.1,1,9.917264184591943,6.942394854677276,8.842128571864453,6.210455459491949
0,2,Dgv,665,TradaBoostR2,20,1.0,4,8.385219720871229,5.5370368402769845,9.55018703924547,5.7713517904737985
0,3,Dgv,380,TradaBoostR2,30,1.0,1,11.87111211896776,8.633870840606038,11.753394962448745,8.281536414629945
0,2,Dgv,570,TradaBoostR2,30,0.1,2,7.598931874538989,5.370967297315864,7.230441807271709,5.228269220450302
0,3,Dgv,95,TradaBoostR2,40,0.1,1,8.440431845287828,5.8486072328670495,10.382223265073083,6.200707314690843
0,1,Dgv,190,TradaBoostR2,30,1.0,1,9.707954175871725,7.205670740012293,9.888687868862604,6.986835148486904
0,1,Dgv,570,TradaBoostR2,30,0.1,1,7.680087748139002,5.540395146031915,7.170153424954095,5.224431475921083
0,1,Dgv,760,TradaBoostR2,20,0.5,4,8.490641787102241,5.740398690901033,7.774057238357526,5.2422208005556525
0,2,Dgv,855,TradaBoostR2,20,0.1,1,7.583019174210584,5.387133504244323,7.294134196301277,5.217290483432725
0,1,Dgv,95,TradaBoostR2,40,0.1,3,9.962301291413768,6.945430977382466,11.214199239495318,6.862326777491802
0,2,Dgv,950,TradaBoostR2,20,0.5,2,7.858073630778438,5.671692495670595,7.67836636546275,5.4448432263828686
0,1,Dgv,285,TradaBoostR2,30,1.0,2,10.081710248368262,6.823683883958751,9.977037827101285,6.578629622067265
0,2,Dgv,380,TradaBoostR2,30,0.1,3,11.07981283940173,6.306340509046834,11.998755843095879,6.662232641846928
0,1,Dgv,665,TradaBoostR2,20,1.0,4,10.409267064454994,6.743858638167325,9.698996356371445,6.451335804254578
0,1,Dgv,950,TradaBoostR2,20,1.0,2,8.605253322934567,6.2382870854214945,8.349426863989828,5.9728353050917
0,2,Dgv,190,TradaBoostR2,30,0.5,3,52.28444481466881,10.005873990003556,14.870144920778582,8.253153484217574
0,3,Dgv,475,TradaBoostR2,30,0.1,2,22.211862549627316,7.097419851319607,13.657489064650715,6.109085214490934
0,3,Dgv,190,TradaBoostR2,30,1.0,3,14.823795392840365,8.764145734422005,18.028298132317406,9.209135256476278
0,1,Dgv,380,TradaBoostR2,30,0.1,5,17.660618379013208,10.450457863928586,20.870524168777166,10.948698835644443
0,2,Dgv,475,TradaBoostR2,20,1.0,4,9.840095740861788,6.393448607945925,9.565911200450511,6.272336665514876
0,3,Dgv,380,TradaBoostR2,30,1.0,2,11.877889799855774,7.581800657933839,13.490767909200718,7.561017000366768
0,2,Dgv,855,TradaBoostR2,20,0.1,2,7.408474139334862,5.10557794544669,7.524356036551059,5.2687586997782585
0,1,Dgv,570,TradaBoostR2,30,0.1,2,7.652236504911677,5.329658719710928,6.520605361328472,4.670992029286947
0,2,Dgv,95,TradaBoostR2,30,0.5,4,32.646223198129064,13.497134125504354,60.95472993706441,20.032059399104472
0,1,Dgv,190,TradaBoostR2,30,1.0,2,12.31585911551107,7.661447436857128,14.85053619184037,7.515267983591771
0,3,Dgv,285,TradaBoostR2,30,1.0,3,36.07387829572453,12.895531627891318,15.939942660027658,10.339763416427022
0,3,Dgv,95,TradaBoostR2,40,0.1,2,9.305190419341294,6.312577190543881,12.469285967767108,6.682866883544073
0,2,Dgv,285,TradaBoostR2,30,0.5,5,17.265554691983944,10.279655049863853,18.52351155706014,11.026923437840875
0,1,Dgv,475,TradaBoostR2,30,0.1,5,26.93870418090692,10.73397213860108,25.14691005761715,10.751308054352734
0,1,Dgv,855,TradaBoostR2,20,0.5,5,13.673100341118403,7.987036270763049,13.905704064025212,7.621356059374927
0,2,Dgv,760,TradaBoostR2,20,0.5,5,32.21728629185876,12.559126255458384,28.641232593673468,12.91454571077872
0,2,Dgv,950,TradaBoostR2,20,0.5,3,9.236814836614476,5.863421734806583,7.528409534963188,5.256803186313365
0,1,Dgv,380,TradaBoostR2,30,0.5,1,9.620924345157558,7.044201523689201,9.501993569348507,7.081823095626427
0,2,Dgv,570,TradaBoostR2,30,0.1,3,7.214805307025858,4.910583549698266,7.3369533507629985,5.070002295279852
0,1,Dgv,950,TradaBoostR2,20,1.0,3,8.743250626036145,6.211391929391229,12.490007530931328,6.169467722485949
0,1,Dgv,285,TradaBoostR2,30,1.0,3,11.962033417621173,8.179252014419589,12.162701864623187,8.24015846063056
0,2,Dgv,760,TradaBoostR2,20,1.0,1,9.927623838941456,7.532753080996133,9.090444595409666,6.699249423339679
0,2,Dgv,285,TradaBoostR2,30,1.0,1,8.786833504968913,6.575484587044748,9.350639912258353,6.849436376046061
0,1,Dgv,855,TradaBoostR2,20,1.0,1,9.054351110569906,6.943544217039386,8.792910489505458,6.70842396249963
0,1,Dgv,475,TradaBoostR2,30,0.5,1,10.108928050040522,7.258422958132946,10.700788030868988,7.203201610352549
0,2,Dgv,855,TradaBoostR2,20,0.1,3,7.594918125708154,4.901802145811172,7.134160465953138,4.9842790637004
0,2,Dgv,665,TradaBoostR2,20,1.0,5,10.185956866593553,6.69072186689682,18.16483301400885,7.358761726406457
0,3,Dgv,475,TradaBoostR2,30,0.1,3,8.723407450883263,5.5779529967518044,7.856710290238344,5.168247466307317
0,3,Dgv,380,TradaBoostR2,30,1.0,3,13.536367116172014,8.511705957478853,13.795523809144886,8.440446093938851
0,2,Dgv,760,TradaBoostR2,20,1.0,2,8.328528001207498,5.866581504027467,8.127097289871445,5.584397114221015
0,1,Dgv,380,TradaBoostR2,30,0.5,2,9.073060590327355,6.366945513157375,8.11711755308084,5.82980840688991
0,1,Dgv,760,TradaBoostR2,20,0.5,5,10.823441012337463,6.55310569874743,23.006316073526815,6.772908727858649
0,1,Dgv,855,TradaBoostR2,20,1.0,2,8.836239175097024,6.258199674438303,8.082258643016688,5.784612552660935
0,1,Dgv,570,TradaBoostR2,30,0.1,3,7.707073961159241,5.316445422817346,6.87181738463847,4.790513724928202
0,2,Dgv,380,TradaBoostR2,30,0.1,4,12.127874700628574,7.444215365812163,14.506529331096717,8.336913702312762
0,1,Dgv,95,TradaBoostR2,40,0.1,4,9.804232248012648,7.074922135840279,10.441349858714997,7.076491608653453
0,1,Dgv,190,TradaBoostR2,30,1.0,3,18.42642114875567,9.97047238611477,24.663113612517428,10.990053509793361
0,2,Dgv,285,TradaBoostR2,30,1.0,2,9.202471666444179,6.707935615689752,9.537004530639688,6.822611035186237
0,1,Dgv,665,TradaBoostR2,20,1.0,5,12.37314196100424,8.14745693536085,20.210082917510935,7.749765001626844
0,2,Dgv,665,TradaBoostR2,30,0.1,1,8.366645691953849,6.096495997166976,8.115420833850854,5.789609934526607
0,1,Dgv,475,TradaBoostR2,30,0.5,2,18.955437278213527,8.831355847534182,18.55342795034254,8.60528064172365
0,1,Dgv,760,TradaBoostR2,20,1.0,1,9.10671177232212,6.6709662772734815,9.093736916117754,6.729032912438731
0,3,Dgv,95,TradaBoostR2,40,0.1,3,12.242594549558282,7.556003806399238,20.16689843344139,8.686298303864726
0,2,Dgv,475,TradaBoostR2,20,1.0,5,27.78016584636795,13.233663752121275,20.243174217040977,11.927823850445447
0,2,Dgv,950,TradaBoostR2,20,0.5,4,9.39242973216864,5.86777858412709,8.539928709969457,5.670922955803741
0,2,Dgv,190,TradaBoostR2,30,0.5,4,12.359361943573441,8.072429445068773,17.16589931145401,9.136210381848475
0,3,Dgv,190,TradaBoostR2,30,1.0,4,23.69291294703434,11.156714883748776,19.26243723190384,11.188170157760496
0,1,Dgv,665,TradaBoostR2,30,0.1,1,8.178306897589817,5.889677477477163,7.693105191344403,5.618027033137499
0,3,Dgv,285,TradaBoostR2,30,1.0,4,50.87959324021651,15.792782374451628,69.08961732723559,19.442599417950344
0,1,Dgv,950,TradaBoostR2,20,1.0,4,9.19419240492233,6.317862027171691,9.299684049324547,6.08481770187972
0,1,Dgv,855,TradaBoostR2,20,1.0,3,9.749543906579115,6.678786275410736,8.74345329036009,6.076241807095551
0,2,Dgv,475,TradaBoostR2,30,0.1,1,8.413669445273452,6.190723483440142,7.994679630875604,5.707091528435215
0,2,Dgv,760,TradaBoostR2,20,1.0,3,8.297200507667162,5.554640007049766,7.672274990325874,5.213660038755365
0,2,Dgv,855,TradaBoostR2,20,0.1,4,8.352388596968252,5.440849984245412,8.22872729459269,5.350456245134786
0,1,Dgv,760,TradaBoostR2,20,1.0,2,9.408884410748632,6.812246301036557,9.309499302901047,6.535529122764908
0,2,Dgv,570,TradaBoostR2,30,0.1,4,7.763619916918897,5.305148266349219,7.861617390528927,5.389934883602404
0,2,Dgv,665,TradaBoostR2,30,0.1,2,7.58913259564139,5.239937461010574,7.18490254436063,5.115092546112075
0,1,Dgv,285,TradaBoostR2,30,1.0,4,26.86735112911093,13.431980176752262,31.47825969335064,13.957411579213176
0,2,Dgv,95,TradaBoostR2,30,0.5,5,17.86439800939809,11.161321670805895,27.751027212835993,13.095499307538198
0,1,Dgv,380,TradaBoostR2,30,0.5,3,8.991214641733288,6.238145073978853,8.230553636966757,5.974489189944924
0,2,Dgv,285,TradaBoostR2,30,1.0,3,12.053044792408306,8.095093183463849,14.817326919918932,8.31448827215531
0,1,Dgv,475,TradaBoostR2,30,0.5,3,9.301801326256923,6.492413887890511,10.32541016234343,6.364924193099803
0,1,Dgv,665,TradaBoostR2,30,0.1,2,7.688711183587225,5.41241090368865,7.095059508626676,5.088524376189524
0,3,Dgv,475,TradaBoostR2,30,0.1,4,115.89499229651753,14.223144651198526,142.83052771401904,18.069273003948926
0,2,Dgv,95,TradaBoostR2,30,1.0,1,82.6811142455749,20.43635837713383,52.93699478480155,18.029662199695466
0,2,Dgv,475,TradaBoostR2,30,0.1,2,7.5553942711088835,5.341738010350099,7.118305303139827,5.189484575620274
0,1,Dgv,570,TradaBoostR2,30,0.1,4,13.067786824971542,7.271380502818128,12.384208834239757,6.612252665401485
0,3,Dgv,380,TradaBoostR2,30,1.0,4,39.742276973416885,12.192417931770487,18.416438443851938,10.477111190088593
0,1,Dgv,760,TradaBoostR2,20,1.0,3,8.26802106249662,5.725234948284344,8.058537764229177,5.61853981817437
0,1,Dgv,190,TradaBoostR2,30,1.0,4,24.018441314579743,13.38873606176254,21.975777459224087,12.824494928617748
0,1,Dgv,855,TradaBoostR2,20,1.0,4,8.569023257652614,6.0492199360232535,8.552942495897177,5.675169594025787
0,2,Dgv,760,TradaBoostR2,20,1.0,4,19.541791615429258,8.52514750452535,18.315343924426376,8.49261416446898
0,2,Dgv,380,TradaBoostR2,30,0.1,5,12.440282358555873,8.116742210820126,25.07598930423116,10.56237772680662
0,2,Dgv,665,TradaBoostR2,30,0.1,3,7.801340203469101,5.024739152978752,7.5514640473825825,5.175182754779568
0,2,Dgv,950,TradaBoostR2,20,0.5,5,9.113917560871268,5.529770572357059,8.384958834984863,5.682245257618997
0,2,Dgv,95,TradaBoostR2,30,1.0,2,16.83917935516729,11.00309724442264,20.118499271990135,12.329076677531157
0,3,Dgv,95,TradaBoostR2,40,0.1,4,24.863145188777384,11.42164858001636,52.42763310757535,14.155948787742966
0,1,Dgv,95,TradaBoostR2,40,0.1,5,17.97399326248478,11.026779349538742,17.507688141159207,10.408834193296405
0,2,Dgv,950,TradaBoostR2,20,1.0,1,9.534611786226906,7.355513704192378,9.179793447240318,6.942607389453772
0,1,Dgv,950,TradaBoostR2,20,1.0,5,8.982535199434402,6.131488248061706,8.799941915018243,5.9926888443565005
0,2,Dgv,380,TradaBoostR2,30,0.5,1,22.745018435013776,8.005489930372923,11.238235214928835,7.395774597074271
0,1,Dgv,665,TradaBoostR2,30,0.1,3,7.839283316838304,5.37003804070893,7.207345362534945,4.763829449607165
0,2,Dgv,475,TradaBoostR2,30,0.1,3,17.258302852078828,8.132849181880564,33.79229900611731,10.09409831792722
0,2,Dgv,855,TradaBoostR2,20,0.1,5,9.184774046123557,5.649458000176726,10.1529652614121,6.294314005505384
0,2,Dgv,190,TradaBoostR2,30,0.5,5,11.525665908821637,7.761746297114127,24.89447250106995,9.207869467727527
0,1,Dgv,380,TradaBoostR2,30,0.5,4,16.862210823250276,9.504198928112283,21.53048422379532,8.862982512541505
0,1,Dgv,760,TradaBoostR2,20,1.0,4,8.849560041569253,6.110733908539635,7.898433835918675,5.609837943712839
0,2,Dgv,285,TradaBoostR2,30,1.0,4,48.736774830266896,13.98293828056297,103.70698251124696,20.379828410105862
0,1,Dgv,95,TradaBoostR2,40,0.5,1,13.561117391125888,9.876441108413614,15.065342656737414,10.486036150255504
0,1,Dgv,950,TradaBoostR2,30,0.1,1,7.809805909247243,5.59969167353995,7.228345770445329,5.258629730265351
0,1,Dgv,475,TradaBoostR2,30,0.5,4,10.493691497614343,6.788241077813913,10.826080624995587,6.363917489614029
0,2,Dgv,855,TradaBoostR2,20,0.5,1,9.322832658020735,7.187602189110204,8.910602843938376,6.653995336450845
0,3,Dgv,190,TradaBoostR2,30,1.0,5,39.403534411772085,18.100946877128127,53.8811075978831,21.473684727162507
0,2,Dgv,950,TradaBoostR2,20,1.0,2,8.754468366342538,6.146201833512486,8.007095516861503,5.77620494700518
0,3,Dgv,285,TradaBoostR2,30,1.0,5,39.370271794650094,18.42159229020257,42.14939820731604,18.74613517083217
0,2,Dgv,190,TradaBoostR2,30,1.0,1,9.833488802129779,7.509190394300874,9.892189421780024,7.076389788010782
0,2,Dgv,570,TradaBoostR2,30,0.1,5,11.316904126285014,6.594142926475111,25.3986464225912,7.682199068383794
0,2,Dgv,95,TradaBoostR2,30,1.0,3,211.6700698767706,76.17338254768508,287.97283689937404,94.30818723299272
0,2,Dgv,380,TradaBoostR2,30,0.5,2,15.05699781595468,6.624498704157274,8.206967308070642,5.936741093323328
0,1,Dgv,285,TradaBoostR2,30,1.0,5,38.59282608164718,15.263891673554378,33.34056227143827,15.09084579762604
0,3,Dgv,190,TradaBoostR2,40,0.1,1,9.081439915934865,6.339088608523533,9.532252717844166,6.242911748353792
0,2,Dgv,855,TradaBoostR2,20,0.5,2,7.95596998551072,5.689676010840677,8.086475708366981,5.661880144798261
0,3,Dgv,285,TradaBoostR2,40,0.1,1,11.573832375645637,8.21371077985588,10.507629029209609,7.4649248491159135
0,3,Dgv,475,TradaBoostR2,30,0.1,5,10.056074762085263,6.469329400579144,9.532626743242146,6.113926181247645
0,2,Dgv,570,TradaBoostR2,30,0.5,1,10.399327965524046,7.853432874202192,10.668017574468227,7.776594714836836
0,1,Dgv,950,TradaBoostR2,30,0.1,2,7.744614621662488,5.431785175833078,6.873150650568756,4.828814213283031
0,2,Dgv,190,TradaBoostR2,30,1.0,2,9.280515968210842,6.590295980794254,9.65326045785071,6.707726311297315
0,1,Dgv,95,TradaBoostR2,40,0.5,2,20.597756718414416,13.79136677981229,38.78388931739606,14.998338917814744
0,1,Dgv,855,TradaBoostR2,20,1.0,5,18.696004458086144,9.535533250198682,24.928589246892386,10.748633288969138
0,1,Dgv,285,TradaBoostR2,40,0.1,1,8.328224135426149,5.860903539980602,7.744289152841337,5.616800428376009
0,2,Dgv,760,TradaBoostR2,20,1.0,5,10.215995974811106,6.627340408218537,10.52976989571925,7.214198112975648
0,2,Dgv,950,TradaBoostR2,20,1.0,3,16.531130173161593,7.179773625597276,14.325959179378522,7.176022707315981
0,2,Dgv,665,TradaBoostR2,30,0.1,4,8.800109230908374,5.415015351356442,8.010682285051121,5.421610073478363
0,1,Dgv,570,TradaBoostR2,30,0.1,5,11.26410691094391,7.139062115657873,10.141668672011578,6.458583871150993
0,3,Dgv,475,TradaBoostR2,30,0.5,1,12.244140104230842,8.647791009189515,11.973017406933616,8.589203631840586
0,3,Dgv,380,TradaBoostR2,30,1.0,5,18.44390237985904,9.672778185402505,26.93393597447525,10.497298962057892
0,1,Dgv,190,TradaBoostR2,30,1.0,5,39.10923239671026,19.90013558814385,36.96653064608046,17.740192882718876
0,1,Dgv,665,TradaBoostR2,30,0.1,4,9.839738566092617,5.928630717100356,8.25667104830259,5.199019097934631
0,1,Dgv,855,TradaBoostR2,30,0.1,1,7.8253709879249955,5.641418831931359,7.223877146317476,5.238043318478474
0,2,Dgv,760,TradaBoostR2,30,0.1,1,8.204284202603782,5.962961149858045,7.867218765021239,5.628741122173587
0,2,Dgv,475,TradaBoostR2,30,0.1,4,10.033942759849342,6.057727919951861,24.394129977099063,7.464914959563173
0,2,Dgv,570,TradaBoostR2,30,0.5,2,8.316107629340818,5.869952158917411,8.25100006030189,6.000827112868208
0,3,Dgv,190,TradaBoostR2,40,0.1,2,13.254535474257983,6.495420268686677,11.902131356623688,6.012833943180402
0,1,Dgv,570,TradaBoostR2,30,0.5,1,9.630195678524128,7.09294134267083,9.669539049036322,7.092194505189385
0,2,Dgv,855,TradaBoostR2,20,0.5,3,7.7118752699877104,5.283019578719731,7.388853312335392,5.251025077419568
0,2,Dgv,380,TradaBoostR2,30,0.5,3,20.680391244320422,7.585214875530487,14.101354757792347,7.313390564240147
0,3,Dgv,285,TradaBoostR2,40,0.1,2,8.356345424281384,5.926187555169638,10.576082494219053,6.077036788533304
0,1,Dgv,760,TradaBoostR2,20,1.0,5,9.816301197949569,6.685887882595838,8.781329973136135,5.928204946316374
0,3,Dgv,380,TradaBoostR2,40,0.1,1,11.088478319312749,7.890621201601626,10.309517587081144,7.392823142601705
0,1,Dgv,285,TradaBoostR2,40,0.1,2,9.31168130462356,6.154093126249241,9.568584034203893,5.663380005074437
0,1,Dgv,190,TradaBoostR2,40,0.1,1,8.649743925140823,6.2679768396958755,8.746240780544298,6.049045412241312
0,3,Dgv,95,TradaBoostR2,40,0.1,5,13.742138319319968,9.53049512728202,15.37597531356886,9.750702459861706
0,3,Dgv,475,TradaBoostR2,30,0.5,2,10.364403266302045,7.080036659337316,11.157619822663882,6.6802422911624415
0,2,Dgv,95,TradaBoostR2,30,1.0,4,14.233470233809234,8.411563544155609,18.40920595143805,9.278591400838607
0,2,Dgv,190,TradaBoostR2,30,1.0,3,29.145882478858198,11.27492467163157,18.154490639120706,10.34334788617731
0,1,Dgv,950,TradaBoostR2,30,0.1,3,7.435560791012068,5.0911277541549875,6.994127797959326,4.683288469292253
0,1,Dgv,760,TradaBoostR2,30,0.1,1,8.070379240406249,5.786827607587825,7.550395405937772,5.538944648056004
0,1,Dgv,855,TradaBoostR2,30,0.1,2,7.732028816073973,5.429677734513219,7.1462579941156745,4.910427249465524
0,1,Dgv,380,TradaBoostR2,30,0.5,5,17.474847900702436,10.92631187910609,25.17956450843118,11.516792872852733
0,2,Dgv,760,TradaBoostR2,30,0.1,2,7.634649671125732,5.2308672737013655,7.004871713981127,5.0124494338578325
0,2,Dgv,950,TradaBoostR2,20,1.0,4,8.817868890076802,5.791241956079545,9.435378877358332,6.014885306200631
0,1,Dgv,570,TradaBoostR2,30,0.5,2,9.096139561995786,6.407600223389288,7.808100735221238,5.692125329766019
0,1,Dgv,95,TradaBoostR2,40,0.5,3,15.276200681002145,9.8299527136733,16.932875707393546,9.940762523183091
0,3,Dgv,95,TradaBoostR2,40,0.5,1,15.559432922033324,10.029677531628396,13.291485104518358,9.055176599329414
0,2,Dgv,285,TradaBoostR2,30,1.0,5,12.244331807193168,7.704437178283552,36.574602610335866,10.837743547402678
0,1,Dgv,380,TradaBoostR2,30,1.0,1,9.01258150499058,6.603729204078776,8.467030650288331,6.240855464339532
0,3,Dgv,380,TradaBoostR2,40,0.1,2,16.518152663314417,7.216408570943531,22.66105035101576,7.533423667778366
0,2,Dgv,570,TradaBoostR2,30,0.5,3,8.5619440922483,5.84441676975598,8.659219872695765,5.630351190343908
0,1,Dgv,190,TradaBoostR2,40,0.1,2,8.664030969793048,5.975187156367242,8.407656631138464,5.619648679761029
0,1,Dgv,475,TradaBoostR2,30,0.5,5,15.694765734874261,8.524090700364889,16.909971997612764,9.047387629622046
0,3,Dgv,190,TradaBoostR2,40,0.1,3,20.355934364004188,7.014643399308795,8.880351652987859,6.036338763228849
0,1,Dgv,760,TradaBoostR2,30,0.1,2,7.526600278259686,5.29893681807945,6.498860802868915,4.602256540231426
0,2,Dgv,855,TradaBoostR2,20,0.5,4,8.28351641743206,5.57536081940276,7.7988039275392795,5.35132543680472
0,2,Dgv,285,TradaBoostR2,40,0.1,1,8.27154382981419,6.0881114898554545,9.085310728015216,6.355737390596051
0,3,Dgv,475,TradaBoostR2,30,0.5,3,10.909777536196785,6.377152145307756,11.141262984494146,6.464182567523323
0,3,Dgv,285,TradaBoostR2,40,0.1,3,30.209737335896463,8.325838936887486,23.977586078092422,8.355065528789432
0,1,Dgv,285,TradaBoostR2,40,0.1,3,10.225797785688366,6.950449883765423,12.299327594906933,7.010220419028536
0,1,Dgv,475,TradaBoostR2,30,1.0,1,10.343158259587788,7.415006704466889,10.482328048382406,7.145557738920173
0,3,Dgv,95,TradaBoostR2,40,0.5,2,22.602629166875136,10.959693790009004,31.786766640706617,11.274844096344722
0,2,Dgv,380,TradaBoostR2,30,0.5,4,16.737688510740433,7.517202196141527,11.888244041055643,7.262163733188654
0,1,Dgv,855,TradaBoostR2,30,0.1,3,7.637935436626002,5.240486541398229,6.7033424387540546,4.6396526630516775
0,1,Dgv,380,TradaBoostR2,30,1.0,2,8.604686198351846,5.9857769880804295,7.750514669643868,5.645785776895934
0,2,Dgv,760,TradaBoostR2,30,0.1,3,7.121323393173807,4.734758455558783,7.495383793780995,4.974039928264602
0,1,Dgv,570,TradaBoostR2,30,0.5,3,8.728797442204979,5.975826520945488,8.767001346299246,5.922030455404625
0,2,Dgv,665,TradaBoostR2,30,0.1,5,14.928964727592675,8.334647348050044,18.875833621631713,9.642583776719153
0,1,Dgv,665,TradaBoostR2,30,0.1,5,31.56004092335381,10.336089557539603,13.74162960751407,7.708650796731156
0,2,Dgv,190,TradaBoostR2,30,1.0,4,30.85874168759182,12.165147623504415,71.00351048698784,17.23287554274724
0,2,Dgv,475,TradaBoostR2,30,0.1,5,24.169369081004984,11.706034795160965,75.70203581342827,18.225506944310624
0,2,Dgv,285,TradaBoostR2,40,0.1,2,14.623129340394021,6.307458057423119,9.567902374364957,6.249215071577956
0,1,Dgv,950,TradaBoostR2,30,0.1,4,10.831797895748004,6.071985227872207,7.943162854494089,4.930779049943183
0,1,Dgv,475,TradaBoostR2,30,1.0,2,13.201394297567383,8.012638542069785,15.760895168517507,8.174801555889792
0,2,Dgv,665,TradaBoostR2,30,0.5,1,9.225269160561073,7.08411179814648,8.960496596240592,6.751991791220077
0,2,Dgv,950,TradaBoostR2,20,1.0,5,10.074785766702776,6.43267633559765,11.68998361372426,7.084695278756027
0,3,Dgv,380,TradaBoostR2,40,0.1,3,10.656430761863106,6.673771727058855,13.93828646690054,7.2757649716861605
0,2,Dgv,95,TradaBoostR2,30,1.0,5,25.027936321924923,14.339860220729413,309.90599805691494,31.053808182255874
0,1,Dgv,760,TradaBoostR2,30,0.1,3,7.340626570400257,5.02870332943257,6.525986447757338,4.476584224023418
0,1,Dgv,190,TradaBoostR2,40,0.1,3,8.73559274205402,6.0293577054547995,8.15104506962825,5.521388942942227
0,1,Dgv,665,TradaBoostR2,30,0.5,1,10.333234114195331,7.518865060716506,9.895902446696244,7.324989620687395
0,2,Dgv,475,TradaBoostR2,30,0.5,1,9.790206364381843,7.437379568823553,10.3259317351908,7.475496788565615
0,1,Dgv,95,TradaBoostR2,40,0.5,4,18.623067509217098,11.14810625986949,35.11283045801651,13.380034495913044
0,2,Dgv,570,TradaBoostR2,30,0.5,4,8.580514499778234,5.8058152268827685,8.53178766488637,5.833563048709257
0,2,Dgv,950,TradaBoostR2,30,0.1,1,8.168012753813692,5.822712802308352,7.756719578849512,5.644062435184177
0,1,Dgv,380,TradaBoostR2,30,1.0,3,13.778137066841204,8.553946772566116,14.21540892351652,8.655662251581168
0,2,Dgv,95,TradaBoostR2,40,0.1,1,13.249039692629331,8.157193761530332,12.813849539403703,7.760471349437253
0,2,Dgv,855,TradaBoostR2,20,0.5,5,8.70551084314191,5.484167214013617,8.715263318866196,5.736856365825735
0,3,Dgv,95,TradaBoostR2,40,0.5,3,18.77984599873479,9.615360914747235,14.333870676270214,9.23317009675312
0,2,Dgv,665,TradaBoostR2,30,0.5,2,8.244991272998549,5.70615367950243,7.509572152667001,5.434366670549678
