,Description,radius,datum,east,north,ForestClass,Biomassa_above,Biomassa_below,Basal_area,Basal_Area_Pine,Basal_Area_Spruce,Basal_Area_Contorta,Basal_Area_Decideous,Volume,Volume_Pine,Volume_Spruce,Volume_Contorta,Volume_Decideous,Dgv,Hgv,Mean_Age_basal_area_weighted,ScanDatum,leaveson,scanner_type,Plot,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area,l_1,l_2,t_3,t_4,raster_image_path,north_processed,east_processed,area_code,gh,mahalanobi
16317,202235754050,10,2022-06-07,579300,6734600,23,35.010840169683,8.13051596219436,13.0377212025826,0.0,3.884,0.0,9.1537212025826,47.930142798775,0.0,14.016,0.0,33.914142798775,7.5,7.74,27.2,2018-05-29,2,0,202235754050,12.37,3.00053908355795,3.07979985634956,0.634590622876886,2.12694779411801,0.749330355785558,43.5759209344115,51.0332434860737,0.0,0.02,0.06,0.09,0.12,0.16,0.24,0.468,1.264,2.18,2.782,3.632,4.30400000000001,4.83,5.48,6.266,6.96,7.578,8.498,40.3115871470302,48.1986368062317,57.3515092502434,68.8412852969815,77.7020447906524,87.7312560856865,95.618305744888,99.0262901655307,99.5131450827653,3495659,10424,3140.75381850854,3713.95200398461,0.968325799309183,2.09440644041136,63.5960486992581,18.4044839613933,56.9813016658661,83.3569578726071,90.1093041397917,97.1355615636422,57.1428571428571,38.0053908355795,4.76190476190476,0.0898472596585804,0.0,34.4115004492363,1113,376.5545,3.00053908355795,1.69304346280388,0.232111225245233,-0.0426914671969383,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235754050.tif,6734600,579300,3,1.9477372755544012e-07,1.0782359027490827
16319,202235791050,10,2022-06-15,619900,6730600,42,125.956304704451,43.8676659293528,26.9613534014322,0.0,0.0,0.0,26.9613534014322,296.029605490695,0.0,0.0,0.0,296.029605490695,27.68,23.36,55.3,2021-04-11,1,0,202235791050,26.66,7.39230463576159,10.1072181438484,0.747536863101328,1.68914978991793,0.516478883272364,34.7019867549669,36.6887417218543,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.06,0.1,0.21,6.99200000000002,17.03,19.58,21.386,22.325,23.192,23.986,44.3089430894309,46.1382113821138,46.9512195121951,48.1707317073171,49.390243902439,52.8455284552846,58.9430894308943,68.6991869918699,92.479674796748,1515801,19744,2007.68344370861,3633.53435025187,2.88852938732045,10.2180273134334,75.4230931368959,59.6030085743445,59.6030085743445,82.0161089747269,95.9092255513751,98.4560638236813,63.5761589403974,33.2450331125828,3.17880794701987,0.0,0.0,44.2384105960265,755,392.6286,7.39230463576158,5.0111411456778,0.367010244545439,-0.0594807021512122,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235791050.tif,6730600,619900,3,0.0,1.2730445658695615
16320,202235811100,10,2022-07-20,350000,6767300,33,107.5757697392,35.0471576021835,22.9896178704225,0.0,18.188,0.0,4.8016178704225,151.456499183019,0.0,127.62,0.0,23.836499183019,21.94,14.56,82.1,2021-07-22,2,0,202235811100,19.91,5.54772321428571,5.01413839664745,0.517942042012044,2.28945811145259,0.816755742282532,47.7678571428571,64.9553571428571,0.0,0.0,0.0,0.08,0.1575,0.295,1.965,3.71,4.37,4.91,6.085,6.83,7.6575,8.33,8.905,9.94,11.0575,12.935,15.1725,22.7393617021277,30.5851063829787,45.4787234042553,61.968085106383,76.7287234042553,84.9734042553192,91.7553191489362,96.9414893617021,99.6010638297872,3591482,13827,4008.35044642857,5067.39472030271,0.989723155819952,2.03578180383308,55.1861042321805,32.3720681323197,56.1367424366877,68.7862837680935,82.4599427200248,96.2239543453093,60.9375,30.9151785714286,7.47767857142857,0.558035714285714,0.111607142857143,29.2410714285714,896,380.596,5.54772321428571,2.81094842378292,0.158067258258648,-0.007024516104024,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235811100.tif,6767300,350000,2,2.0098087542373064e-06,0.8585809169798879
16321,202235823050,10,2022-10-22,379200,6781600,42,184.280489848059,62.1281591321826,39.5009903588101,2.13,37.32,0.0,0.0509903588100968,344.371934973946,20.87,323.29,0.0,0.211934973945972,21.8,18.0,145.5,2022-08-14,2,1,202235823050,23.15,9.53709554831705,6.79245898445507,-0.0743315350396435,1.73052373208575,0.900724763630802,52.6058631921824,76.6015200868621,0.0,0.0,0.0115000000000003,0.14,3.185,4.96,6.544,7.84,8.8945,10.12,11.08,12.362,13.433,14.277,15.37,16.38,17.3085,18.348,19.5595,10.864040660737,16.7090216010165,25.4764930114358,37.420584498094,49.5552731893266,62.3888182973316,76.1118170266836,89.135959339263,97.9034307496823,1047976,3987,568.933767643865,751.544291665833,2.30132347718689,8.67620624730658,39.759402887089,29.4282502652732,48.7388069955801,60.0119659228837,73.671820728719,88.8810430773224,31.7589576547231,27.6330076004343,20.9554831704669,13.3550488599349,6.29750271444083,18.7839305103149,1842,395.6096,9.53709554831703,3.89441078498502,-0.0102629182909973,-0.0309331836154748,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235823050.tif,6781600,379200,2,0.00023382065665824935,1.538969817206298
16322,202235823100,10,2022-10-22,378800,6781600,42,31.7599989294592,10.85144125062,9.78448669266653,9.76,0.0,0.0,0.0244866926665299,60.0384763951389,62.16,0.0,0.0,-2.1215236048611,16.9,12.5,143.9,2022-08-14,2,1,202235823100,13.25,3.83607684529828,4.36641166034664,0.414443649045672,1.43856633371892,0.618437705255403,44.4893832153691,45.5005055611729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.09600000000006,6.298,7.03,7.836,8.25,8.73,9.076,9.902,10.736,13.3843212237094,14.5315487571702,16.2523900573614,18.3556405353728,29.0630975143403,46.0803059273423,75.5258126195029,88.1453154875717,98.6615678776291,1488182,4725,1504.73407482305,1313.46073033928,0.442726329580786,1.73169193231909,79.4822138690026,74.6412737151773,74.6412737151773,79.6754698014087,87.8296471802508,94.9956389742652,58.8473205257836,27.3003033367037,11.0212335692619,2.42669362992922,0.404448938321537,49.8483316481294,989,391.6341,3.83607684529828,2.30512718854771,0.233042204837922,-0.120005429116181,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235823100.tif,6781600,378800,2,1.6146627444465217e-05,1.1377483180879973
16323,202235841050,10,2022-10-21,399500,6767900,23,19.1913925566739,5.11871321906606,10.345492406867,9.384,0.568,0.0,0.393492406867,29.2233282635762,24.82,1.574,0.0,2.8293282635762,4.52,3.64,21.6,2021-07-22,2,0,202235841050,9.56,1.03401372212693,1.59406933921666,2.54953918769316,12.000333524398,0.519708267958928,39.1080617495712,21.0977701543739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.1,0.181,0.904000000000001,1.24,1.49,1.78,2.04,2.401,2.926,3.539,37.5675675675676,64.054054054054,83.5135135135135,94.5945945945946,96.7567567567568,97.027027027027,97.2972972972973,97.8378378378378,98.1081081081081,4058619,21147,6961.61063464837,5494.36347426245,-0.0881446168306248,1.13229827407021,67.9048464514654,57.7560988109502,57.7560988109502,80.0479424158809,94.7600156604993,97.8742523010906,79.2452830188679,19.8970840480274,0.857632933104631,0.0,0.0,42.7101200686106,583,361.6832,1.03401372212693,0.723098854721107,0.467114030993775,0.149056000831729,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235841050.tif,6767900,399500,2,0.0,0.7543930416411689
16324,202235844100,10,2022-10-21,399000,6767900,23,11.4450655921451,3.54016546806992,4.77015864275898,4.17,0.374,0.0,0.22615864275898,16.7881715313946,13.868,1.528,0.0,1.3921715313946,8.72,5.74,33.7,2021-07-22,2,0,202235844100,7.74,0.829009009009009,1.56746637004381,1.85433381703439,5.42941172876109,0.473907690435437,25.7657657657658,19.6396396396396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.09,1.015,1.972,2.579,3.51400000000001,4.546,38.7931034482759,46.551724137931,59.9137931034483,71.9827586206897,81.8965517241379,89.2241379310345,96.1206896551724,98.7068965517241,100.0,4666057,24432,8407.30990990991,5389.94184256541,-0.62067443938604,1.62739158531564,90.5970072804511,77.8883326971788,77.8883326971788,77.8883326971788,93.4623816211418,99.026137057477,80.1801801801802,18.7387387387387,1.08108108108108,0.0,0.0,68.1081081081081,555,357.192,0.829009009009008,0.667326113116727,0.624370049677904,0.267513177049096,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235844100.tif,6767900,399000,2,0.0,0.4036354597539419
16325,202235853100,10,2022-07-18,408900,6772000,42,98.1446857274992,32.0665340110054,25.5215507653831,16.638,8.404,0.0,0.479550765383099,189.963999531574,152.434,39.206,0.0,-1.67600046842601,21.54,15.68,129.7,2021-07-22,2,0,202235853100,22.48,5.28930025445293,6.4731857419558,0.893682539161894,2.33760483936603,0.715247355944729,37.0229007633588,48.8549618320611,0.0,0.0,0.0,0.0,0.02,0.05,0.11,0.19,0.3525,1.545,3.0725,4.28000000000001,5.685,8.345,10.99,12.61,14.3025,15.87,17.4725,37.953795379538,49.1749174917492,57.9207920792079,62.046204620462,68.4818481848185,76.8976897689769,86.6336633663366,94.5544554455445,98.6798679867987,2821477,20422,3589.66539440204,4913.62938402616,1.15464437547085,2.43618821267781,82.4400128018056,43.4600388378144,60.4697823161415,88.9621641431066,92.6782674464474,97.6046233940592,63.3587786259542,29.8982188295165,6.10687022900763,0.636132315521628,0.0,42.1119592875318,786,355.8303,5.28930025445292,3.40016588061782,0.344547761524931,-0.0087211556126933,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235853100.tif,6772000,408900,2,3.5780620743419976e-06,1.5733244515334446
16326,202235854100,10,2022-07-18,408900,6773000,34,65.3205356747889,20.8638599144409,20.4683740315678,3.508,2.602,0.0,14.3583740315678,105.869524121097,21.714,13.882,0.0,70.273524121097,11.0,10.6,36.0,2021-07-22,2,0,202235854100,14.5,5.73014371257485,4.45478472361554,-0.165346283188548,1.53580129279197,0.802601558946603,59.5209580838323,66.2275449101796,0.0,0.0,0.0,0.06,0.13,0.3,2.663,5.5,6.37,7.16,7.607,8.05,8.49,8.916,9.31,9.752,10.467,11.09,11.994,20.487106017192,22.7793696275072,24.6418338108883,28.9398280802292,41.9770773638968,61.1747851002865,79.512893982808,91.8338108882521,98.2808022922636,2209356,18247,2645.93532934132,3965.04505562986,1.8357320113647,4.56829789181369,32.3472541319733,18.6355662011917,32.8030883207595,48.4859841510377,73.13479584096,93.7818984355622,59.0419161676647,34.8502994011976,5.98802395209581,0.119760479041916,0.0,29.5808383233533,835,378.6132,5.73014371257485,2.49481399790347,-0.0217697794461919,-0.0777486960367997,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235854100.tif,6773000,408900,2,6.011451810277965e-07,1.383062831136313
16327,202235871100,10,2022-08-16,429800,6783200,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-24,2,1,202235871100,7.04,0.129074550128535,0.696647840375695,7.2911655642223,59.9440893366826,0.0869992496502997,8.22622107969152,2.31362467866324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100000000000006,0.03,0.0680000000000001,0.11,0.193999999999999,90.8256880733945,90.8256880733945,93.5779816513761,94.4954128440367,95.4128440366972,97.2477064220183,98.1651376146789,99.0825688073394,99.0825688073394,1503658,4864,3865.44473007712,590.44582156219,-3.26554369911656,16.674392265838,97.0751992806875,73.8841545085385,73.8841545085385,73.8841545085385,73.8841545085385,92.9729366651193,97.172236503856,1.54241645244216,0.77120822622108,0.51413881748072,0.0,95.1156812339332,389,387.3023,0.129074550128535,0.122974849601145,0.914555273819888,0.813707117359026,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235871100.tif,6783200,429800,2,3.7611790661758994e-08,1.260468008036228
16328,202235873050,10,2022-08-16,429200,6782200,42,69.5680630968496,23.7967955247943,18.5909564458232,18.59,0.0,0.0,0.000956445823199203,119.737986191634,124.32,0.0,0.0,-4.582013808366,22.1,13.6,171.9,2022-06-24,2,1,202235873050,16.14,5.24187580853816,5.34590788007769,0.249272071499409,1.40474042915692,0.691937071228561,50.0646830530401,52.6520051746442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,6.932,8.12,9.016,9.654,10.21,10.952,11.594,12.422,13.444,2.40384615384615,3.60576923076923,6.00961538461539,12.7403846153846,24.7596153846154,45.1923076923077,67.5480769230769,87.0192307692308,96.875,1777764,5612,2299.82406209573,1332.21008378849,0.796629074860101,2.17061448894492,68.1188279209164,66.9332374825905,66.9332374825905,69.7912658823106,80.7161130498761,93.2497789357868,47.8654592496766,29.8835705045278,15.9120310478655,5.43337645536869,0.905562742561449,46.8305304010349,773,386.1224,5.24187580853817,2.90858491577797,0.157285758943575,-0.130628094187362,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235873050.tif,6782200,429200,2,3.796533304116287e-05,0.3923768243711564
16329,202235873100,10,2022-08-16,428800,6782200,42,182.97499658378,62.5158422327022,39.4617325505727,20.09,18.87,0.0,0.501732550572697,382.481789026154,202.49,178.56,0.0,1.43178902615398,31.5,21.1,210.5,2022-06-24,2,1,202235873100,24.94,10.432779060816,7.06053555346105,-0.264467268649603,1.74053103534694,0.886009802781229,56.35103926097,77.5211701308699,0.0,0.0,0.0,0.11,3.695,6.02,7.823,9.486,10.715,11.91,12.946,13.768,14.798,15.532,16.38,17.086,18.002,18.992,20.061,9.00818926296633,14.9226569608735,22.2020018198362,31.1191992720655,44.4040036396724,59.8726114649682,78.434940855323,93.5395814376706,99.4540491355778,2026847,5032,1560.31331793687,727.420499831028,2.20484076953864,9.32396699326875,29.4954182530798,21.6735155638289,37.0346651720628,53.3841972285032,70.3199106790004,89.4732557514208,30.3310238645112,26.8668206312548,20.8622016936105,15.0885296381832,6.85142417244034,20.9391839876828,1299,387.8888,10.432779060816,4.01632951031432,-0.0680745248158296,-0.0308840965695988,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235873100.tif,6782200,428800,2,0.00014138282509157098,0.7047860464998684
16330,202235881100,10,2022-08-26,439700,6788300,31,83.6873923879955,26.8735997766199,21.2540606941804,4.45,12.79,0.0,4.0140606941804,97.0633362186406,24.25,55.66,0.0,17.1533362186406,15.5,9.0,65.1,2022-06-24,2,1,202235881100,15.44,4.96572368421053,3.81734514031605,0.115950393192825,1.95893531624804,0.849274504824404,52.6315789473684,69.9013157894737,0.0,0.0,0.03,0.1,0.2175,1.99,3.23,4.08,4.65,5.3,5.85,6.4,6.95,7.4,7.9725,8.44,9.055,9.83,10.955,18.0358829084042,24.2681775259679,36.6383380547687,51.7469310670444,69.0273843248347,84.5136921624174,94.0509915014164,97.3559962228517,99.4334277620397,1955141,5273,1607.84621710526,764.865209482714,1.88155764279045,7.51639243676648,32.8752760031118,15.1311337647771,36.760673526871,52.6220871026693,71.031654494484,90.6857868562932,33.9638157894737,29.8519736842105,21.7927631578947,10.2796052631579,4.11184210526316,25.6578947368421,1216,394.0209,4.96572368421054,2.17241707277453,0.0386871832340967,-0.0173995251224186,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235881100.tif,6788300,439700,2,5.1683494815382705e-05,1.7687179573554368
16332,202235882100,10,2022-08-26,439700,6787400,33,88.1534390882252,29.5087985346384,22.7557216887716,22.76,0.0,0.0,-0.00427831122840061,171.22676129167,177.99,0.0,0.0,-6.76323870833002,21.9,16.1,52.8,2022-06-24,2,1,202235882100,17.15,6.4813397642015,5.40361935863945,-0.130269292518969,1.3918900802465,0.731758024757993,58.1993569131833,61.8435155412647,0.0,0.0,0.0,0.0,0.03,0.11,0.22,5.172,7.714,8.54,9.088,9.532,10.01,10.6,11.04,11.554,12.22,12.916,13.88,19.4134078212291,20.6703910614525,21.927374301676,25.4189944134078,35.3351955307263,57.5418994413408,78.9106145251397,93.0167597765363,99.1620111731844,1835243,5437,1967.03429796356,1161.68984086805,1.27151051853097,3.46081903722272,54.8175364243318,36.4799647785062,47.0010783313163,64.1145613959568,78.1267112856445,92.5013199886882,43.0868167202572,30.4394426580922,17.470525187567,6.96677384780279,2.03644158628081,35.7984994640943,933,390.8513,6.48133976420151,2.98639639080174,0.0003276912377525,-0.114168831757441,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235882100.tif,6787400,439700,2,4.903048316665468e-05,1.1754744114067726
16333,202235884050,10,2022-08-26,438700,6787800,21,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,0.0,0.55,0.54,0.0,-1.09,0.0,0.0,2.4,2022-06-24,2,1,202235884050,3.38,0.187021276595745,0.475682216018511,3.95786235029924,19.6468815372424,0.190900538194676,21.0401891252955,1.89125295508274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.08,0.12,0.15,0.2,0.25,0.4,1.47,79.5348837209302,88.3720930232558,89.3023255813953,89.7674418604651,93.4883720930232,96.7441860465116,98.1395348837209,99.0697674418605,99.5348837209302,1619346,5114,3828.24113475177,766.075716445587,-1.71626841407832,6.28137244179231,93.9120484442485,52.5731993039165,52.5731993039165,55.1269463104241,75.2702016740091,94.2473689995838,94.7990543735225,5.20094562647754,0.0,0.0,0.0,90.3073286052009,423,390.0616,0.187021276595745,0.154994678050037,0.714443055705448,0.483802064481221,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235884050.tif,6787800,438700,2,0.0,1.9032478915876725
16334,202235884100,10,2022-08-26,438700,6788300,31,69.8078892110777,23.551307815335,17.6144295212979,2.03,15.27,0.0,0.314429521297901,98.6573052852225,13.06,86.33,0.0,-0.732694714777494,15.4,11.3,56.7,2022-06-24,2,1,202235884100,13.29,3.75882105263158,3.53251109645153,0.585622120903867,2.22280242178537,0.839316987676532,45.2631578947368,60.6315789473684,0.0,0.0,0.0,0.0480000000000001,0.12,0.257,1.3315,2.05,2.53,3.185,3.76,4.368,4.957,5.622,6.515,7.238,8.0965,9.08,10.1255,21.7005076142132,35.2791878172589,48.3502538071066,61.8020304568528,71.5736040609137,80.8375634517766,89.5939086294416,96.4467005076142,98.7309644670051,1843252,5570,1940.26526315789,1079.42003959024,1.39909194730934,4.08974275406174,45.1684305781304,26.6926605803222,45.3831597632879,60.6588789812787,76.2273416765586,91.9204753338122,41.8947368421053,29.3684210526316,17.7894736842105,8.42105263157895,2.52631578947368,30.3157894736842,950,379.4695,3.75882105263159,1.9753125616993,0.187926265045368,-0.0149617840403513,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235884100.tif,6788300,438700,2,4.1482747825439425e-05,0.5280741326894436
16335,202235891050,10,2022-08-10,449500,6768500,23,18.0025292179883,5.75582889152498,7.67151902319733,7.566,0.0,0.0,0.10551902319733,31.7208722451767,31.488,0.0,0.0,0.232872245176701,9.74,7.68,30.5,2021-07-21,2,0,202235891050,12.71,1.79158666666667,2.79269163793672,1.45956054240381,4.22020894740507,0.532648476178148,31.0666666666667,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.07,0.12,0.19,0.345500000000002,2.378,3.66500000000001,4.646,5.2095,6.092,7.341,45.4545454545455,50.5543237250554,59.8669623059867,73.3924611973392,85.3658536585366,93.3481152993348,95.5654101995565,97.7827050997783,99.1130820399113,4158969,12582,5545.292,5552.49420506367,0.300182983805745,1.11165146380589,90.5243583205357,65.6325882688714,65.6325882688714,80.0194711718217,96.9257044233799,98.8788327107031,72.4,26.9333333333333,0.533333333333333,0.133333333333333,0.0,60.4,750,389.0736,1.79158666666667,1.31906949710725,0.503407334455175,0.125197985046971,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235891050.tif,6768500,449500,2,1.9530481392543791e-07,0.5708184920083053
16336,202235891100,10,2022-08-10,450000,6768500,31,61.8800874589841,21.4094239945734,23.3565703736187,15.872,3.49,0.0,3.9945703736187,132.69568455076,109.832,22.214,0.0,0.649684550760014,12.08,11.82,41.0,2020-08-25,2,0,202235891100,14.97,4.44304433497537,4.41618038627804,0.530153883835332,1.81222108756363,0.829935525850233,40.0985221674877,59.9014778325123,0.0,0.0,0.0,0.0,0.0,0.08,0.503000000000002,1.996,2.566,3.04,3.6,4.45,6.0,7.828,8.845,9.744,10.22,10.892,11.96,14.5161290322581,31.5860215053763,46.1021505376344,52.1505376344086,57.258064516129,66.3978494623656,82.7956989247312,93.5483870967742,98.5215053763441,3194624,15929,3147.41280788177,4448.02020494768,1.43260354882597,3.13396442954307,58.4959920165879,48.2457716463659,54.1345397768251,72.6084196450036,87.4395860044875,96.9129387370783,52.9064039408867,35.7635467980296,10.5418719211823,0.788177339901478,0.0,32.4137931034483,1015,385.726,4.44304433497537,2.44902643775323,0.201399749230398,-0.0617362976184379,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235891100.tif,6768500,450000,2,2.687273239732406e-06,0.832164798328728
16337,202235892050,10,2022-08-10,450000,6768000,22,0.0,0.0,0.0,0.0680000000000001,0.034,0.0,-0.102,0.0,0.338,0.126,0.0,-0.464,4.38,3.82,12.6,2020-08-25,2,0,202235892050,2.77,0.191831501831502,0.359866867580166,3.50965841379973,16.6004561777664,0.220272148807319,20.5128205128205,0.366300366300366,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.1,0.12,0.13,0.16,0.17,0.2,0.242500000000001,0.305000000000001,1.12,85.5813953488372,89.5348837209302,91.8604651162791,93.4883720930233,96.2790697674419,98.6046511627907,99.7674418604651,99.7674418604651,99.7674418604651,6465292,12830,11841.1941391941,2005.90384826376,-4.63969455082132,23.0671247852536,83.4713884539167,22.0061522356608,32.475408689971,54.7693901528346,75.4312256894198,93.2195637876835,99.4505494505495,0.549450549450549,0.0,0.0,0.0,80.4029304029304,546,382.0058,0.191831501831503,0.132516046644487,0.588045787054552,0.41517961027556,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235892050.tif,6768000,450000,2,0.0,1.694613312692055
16338,202235892100,10,2022-08-10,450000,6767500,22,0.0,0.0,0.0,0.0,0.044,0.0,-0.044,0.0,0.0840000000000001,0.154,0.0,-0.238,0.0,2.06,12.8,2020-08-25,2,0,202235892100,13.95,0.413018181818182,1.79689987528013,6.56708305340145,45.3579791867023,0.0736749249423027,8.72727272727273,2.36363636363636,0.0,0.0,0.0,0.0,0.0125,0.03,0.04,0.06,0.07,0.09,0.11,0.13,0.16,0.19,0.21,0.25,0.2865,0.39,0.711999999999998,97.1764705882353,97.4117647058824,97.4117647058824,97.4117647058824,97.4117647058824,97.4117647058824,97.4117647058824,98.3529411764706,98.8235294117647,6560556,12830,11928.2836363636,1983.92952041911,-5.31511031568825,29.8563753261567,83.0262252162774,23.386417248782,32.2679967978324,53.3365312330235,74.4828029819424,93.052433360831,97.8181818181818,1.81818181818182,0.363636363636364,0.0,0.0,80.3636363636364,550,376.861,0.413018181818182,0.346545189600927,0.809107548191588,0.710798941095186,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235892100.tif,6767500,450000,2,0.0,1.2193550018953003
16339,202235893050,10,2022-08-10,449500,6767500,31,51.1301851890444,16.9575185857382,14.4821925528085,1.832,12.54,0.0,0.110192552808501,71.9055908709116,8.598,64.794,0.0,-1.4864091290884,12.4,9.92,31.7,2021-07-21,2,0,202235893050,10.44,2.73232492997199,3.0927606600193,0.719301913370831,2.06631807946099,0.753739115637316,41.8767507002801,46.6386554621849,0.0,0.0,0.01,0.0359999999999999,0.06,0.09,0.12,0.162,0.2585,1.14,2.3315,2.85,3.6135,4.434,5.43000000000001,6.3,6.91,7.582,8.414,40.3624382207578,45.4695222405272,55.8484349258649,62.6029654036244,69.6869851729819,76.1120263591433,86.326194398682,93.9044481054366,98.5172981878089,3882535,21871,5437.72408963585,5620.14773388522,0.442061413804849,1.34582598481174,77.3117306089964,25.9151559483688,56.6463148432661,86.9141424352903,92.1231618002156,98.0143643264002,69.7478991596639,26.750700280112,3.50140056022409,0.0,0.0,41.8767507002801,714,374.2278,2.73232492997199,1.6634658463666,0.288230561451317,-0.0416823589708232,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235893050.tif,6767500,449500,2,0.0,0.5677142479601778
16340,202235894050,10,2022-08-10,449000,6768000,31,35.0314865690693,11.6578824411458,11.5378061011172,11.54,0.0,0.0,-0.00219389888279942,55.7227636369358,58.488,0.0,0.0,-2.7652363630642,14.6,9.6,38.4,2021-07-21,2,0,202235894050,10.65,2.14831683168317,3.0266905460445,1.03370460776456,2.5928026017489,0.59797641222704,35.3606789250354,35.5021216407355,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.05,0.08,0.123,0.23,2.265,3.78,4.75000000000001,5.588,6.079,6.958,8.32999999999999,43.7908496732026,45.7516339869281,49.0196078431373,58.1699346405229,66.8845315904139,78.8671023965142,88.2352941176471,93.8997821350763,98.9106753812636,3865933,12432,5468.08062234795,5533.61886369294,0.334852247897306,1.13179411291065,88.4264160811892,60.7950008445568,60.7950008445568,83.475942288705,95.8496952740774,98.388668401651,72.5601131541726,26.025459688826,1.41442715700141,0.0,0.0,55.8698727015559,707,383.9584,2.14831683168317,1.50369173501729,0.429482585100443,0.0360648871076341,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235894050.tif,6768000,449000,2,0.0,0.33662039924163994
16341,202235901050,10,2022-08-12,459400,6773600,23,51.8047206902663,16.1355624396914,21.8406784297018,7.096,1.922,0.0,12.8226784297018,81.3417621225456,28.592,7.538,0.0,45.2117621225456,7.08,7.14,23.9,2020-09-08,2,0,202235901050,11.18,3.28834722222222,2.96420061795239,0.319618263823419,1.78884937846568,0.785805623560015,50.4166666666667,56.1111111111111,0.0,0.0390000000000001,0.09,0.14,0.17,0.24,0.39,1.14,2.2865,3.315,4.01,4.508,4.9635,5.51,5.84,6.212,6.6,7.232,8.0515,34.9325337331334,40.47976011994,46.4767616191904,56.5217391304348,69.1154422788606,85.3073463268366,92.8035982008995,97.7511244377811,99.5502248875562,2774657,19010,3853.69027777778,4779.31668580515,1.07516780341371,2.26522862594524,60.749274595022,10.5442222227829,52.8165823739655,73.5184925560168,86.5359934579301,96.7052504147359,68.4722222222222,29.8611111111111,1.66666666666667,0.0,0.0,34.5833333333333,720,383.1566,3.28834722222222,1.66282856204605,0.127076015640077,-0.0694393622052493,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202235901050.tif,6773600,459400,2,0.0,1.343716972443153
